Position;Crossing;Finishing;Volleys;Dribbling;BallControl;Agility;Interceptions
2;65;52;59;64;67;59;67
2;63;67;58;69;72;62;69
2;45;46;37;62;62;46;71
2;60;57;65;58;66;64;69
2;49;74;49;63;73;55;68
2;59;51;63;64;67;73;64
2;58;39;38;58;62;59;72
2;70;64;55;59;72;64;65
2;51;35;43;54;63;39;73
2;54;42;57;57;74;66;67
2;58;57;49;75;73;57;73
2;69;45;48;70;75;81;66
2;46;50;42;56;68;58;66
2;46;40;38;59;66;52;73
2;63;35;30;67;67;75;70
2;53;54;54;61;66;72;70
2;47;30;40;57;66;68;71
2;35;28;55;58;68;66;65
2;62;54;60;59;69;58;66
2;66;58;57;67;69;75;66
2;60;40;34;58;63;63;71
2;70;53;48;63;67;67;73
2;57;54;37;63;64;70;71
2;49;36;43;45;75;45;68
2;65;52;40;55;69;56;67
2;75;59;44;58;73;45;66
2;61;43;52;66;68;68;69
2;56;56;28;62;66;64;68
2;61;51;42;65;67;74;67
2;74;55;48;70;71;80;68
2;61;49;58;61;67;64;67
2;60;30;29;63;67;66;74
2;50;22;35;59;69;55;67
2;58;43;35;60;68;81;64
2;59;41;47;65;68;62;70
2;58;54;57;59;65;70;66
2;52;52;40;62;74;62;73
2;75;50;60;70;73;75;72
2;51;30;30;43;66;69;72
2;66;58;59;59;77;60;59
2;43;53;45;66;66;58;71
2;59;55;47;62;67;43;70
2;59;35;33;63;66;61;70
2;62;38;48;57;64;61;70
2;54;37;56;70;71;74;69
2;52;56;74;63;70;79;73
2;70;61;59;62;70;66;67
2;64;45;49;67;67;72;71
2;61;54;61;73;67;58;78
2;58;49;46;70;74;60;59
2;61;57;43;68;73;65;69
2;61;29;40;63;62;68;73
2;52;34;31;70;72;42;70
2;43;39;41;62;65;62;66
2;41;42;61;49;58;68;66
2;56;51;51;54;68;65;71
2;69;61;63;64;68;56;71
2;65;45;54;62;61;72;66
2;61;50;57;60;69;78;63
2;49;51;43;59;68;59;76
2;65;55;58;65;68;62;60
2;52;49;47;60;68;68;69
2;61;65;69;63;66;60;69
2;63;33;43;52;64;58;66
2;69;41;34;67;68;75;70
2;52;53;49;69;66;81;68
2;66;66;64;63;67;57;65
2;40;37;36;53;63;67;72
2;59;46;47;60;66;45;71
2;36;42;32;60;62;69;74
2;41;42;39;58;64;69;69
2;62;40;57;57;65;67;68
2;58;56;55;62;68;67;64
2;64;39;39;60;67;63;69
2;45;40;37;64;68;62;67
2;65;46;53;65;65;68;65
2;64;54;50;59;67;83;60
2;62;52;57;64;69;59;66
2;62;52;56;65;68;64;69
2;43;55;64;64;66;54;63
2;59;48;46;57;67;35;65
2;83;49;57;65;74;63;72
2;41;52;42;71;70;77;69
2;46;56;50;54;63;67;66
2;53;48;40;70;72;70;70
2;52;49;46;53;64;62;74
2;43;54;42;66;69;71;70
2;58;33;30;58;60;73;78
2;44;40;18;38;62;31;68
2;61;63;54;62;66;69;67
2;56;58;53;63;74;72;53
2;67;43;46;70;68;76;68
2;38;29;40;53;64;72;67
2;56;60;72;65;65;63;63
2;43;45;37;61;69;88;65
2;57;46;37;52;70;73;66
2;60;52;67;60;69;74;66
2;59;61;55;60;64;75;67
2;43;35;42;61;62;69;71
2;62;33;37;63;65;50;70
2;42;54;48;59;67;54;68
2;72;64;64;64;68;68;55
2;41;33;28;48;66;63;70
2;55;33;42;54;62;52;69
2;59;46;38;59;66;72;68
2;35;34;31;55;67;49;70
2;69;58;52;65;72;77;70
2;60;51;42;61;65;72;79
2;46;50;28;60;68;66;65
2;58;64;61;66;68;59;65
2;67;67;65;64;69;64;68
2;50;54;43;57;63;55;63
2;62;48;28;67;72;83;66
2;66;61;69;63;65;77;55
2;66;69;57;68;70;72;70
2;65;51;48;60;64;54;66
2;46;45;38;62;64;59;70
2;44;52;36;68;66;61;72
2;71;61;53;62;73;87;54
2;52;44;46;59;64;64;67
2;65;60;65;59;65;73;68
2;57;55;43;41;67;64;68
2;40;43;35;46;61;49;64
2;68;28;32;57;63;62;70
2;51;46;41;61;67;60;64
2;53;32;35;43;67;78;66
2;53;51;54;61;65;63;67
2;58;57;51;64;64;77;68
2;54;58;49;56;67;74;56
2;59;54;47;74;67;66;68
2;61;65;56;60;67;66;68
2;73;36;61;58;67;68;68
2;36;34;36;53;66;51;67
2;48;39;38;61;65;76;71
2;63;62;33;66;67;64;67
2;56;27;43;61;66;71;65
2;49;39;49;60;65;57;67
2;36;48;36;57;65;65;63
2;68;55;52;61;66;63;64
2;45;43;46;68;73;91;73
2;66;44;47;69;71;61;61
2;56;51;25;63;68;68;67
2;62;58;69;64;68;78;67
2;42;54;54;70;73;53;63
2;80;58;65;67;66;65;67
2;32;49;59;60;67;65;69
2;65;61;32;66;69;69;67
2;58;39;46;65;67;60;75
2;51;51;55;61;62;68;65
2;56;55;46;63;68;45;64
2;64;49;42;66;68;60;67
2;43;43;49;71;66;65;62
2;57;38;43;61;69;72;62
2;53;58;46;65;72;78;65
2;34;22;24;43;62;54;64
2;46;48;47;64;66;75;64
2;45;33;36;52;65;64;68
2;53;47;36;61;64;55;65
2;56;43;39;63;67;59;68
2;43;43;44;61;63;52;63
2;40;27;27;58;64;77;71
2;60;39;42;60;64;64;65
2;55;19;12;66;66;63;68
2;56;44;66;57;66;62;63
2;59;41;44;48;62;60;66
2;54;44;36;61;64;69;64
2;51;44;44;63;66;68;66
2;56;52;54;67;65;62;67
2;63;42;57;62;66;60;72
2;52;40;37;65;64;57;72
2;36;44;29;52;62;64;66
2;52;45;52;64;68;57;63
2;48;51;43;58;64;76;70
2;60;19;57;65;68;59;70
2;52;45;32;63;67;67;74
2;36;30;31;60;62;44;71
2;68;62;65;65;70;62;65
2;59;54;55;58;65;59;66
2;31;21;20;38;60;48;67
2;36;32;42;62;62;74;65
2;57;33;22;42;42;50;70
2;48;33;33;56;65;49;70
2;67;58;68;69;71;85;66
2;43;58;45;70;73;81;50
2;49;41;38;53;61;56;69
2;58;55;45;63;69;66;63
2;45;31;40;62;65;71;72
2;61;19;32;62;65;63;71
2;58;45;32;63;70;66;62
2;56;36;37;63;67;56;65
2;45;39;37;42;49;50;65
2;44;42;36;51;63;56;62
2;42;36;36;60;64;62;65
2;57;48;46;68;70;73;68
2;61;60;42;66;70;77;68
2;51;50;45;60;62;65;65
2;69;54;46;66;68;73;66
2;62;44;43;58;65;59;70
2;62;47;42;66;67;64;68
2;30;23;20;48;61;54;65
2;57;53;49;63;65;72;65
2;51;37;34;58;63;57;66
2;52;41;45;57;64;71;72
2;51;36;49;66;67;66;66
2;59;56;52;57;70;60;68
2;35;39;20;62;65;48;62
2;52;49;45;69;70;79;63
2;38;55;48;49;61;62;69
2;63;31;37;64;65;64;64
2;55;57;58;63;66;73;67
2;50;45;49;63;64;78;67
2;36;37;34;52;59;64;64
2;51;34;37;66;62;64;69
2;50;38;34;59;64;68;69
2;22;24;30;54;62;49;66
2;57;45;41;53;62;67;59
2;66;45;40;71;68;79;57
2;52;48;49;62;64;72;65
2;65;52;69;66;67;71;68
2;44;41;33;56;60;54;62
2;47;35;40;59;66;71;61
2;66;54;57;60;68;55;64
2;52;48;47;66;74;63;63
2;64;61;61;70;67;84;60
2;58;49;51;66;60;69;64
2;48;42;48;59;68;56;63
2;56;50;46;61;62;55;66
2;68;44;57;48;56;61;72
2;51;41;39;48;61;62;70
2;41;57;41;51;62;60;62
2;53;62;56;64;64;53;66
2;64;37;50;67;66;73;62
2;33;33;36;61;64;61;62
2;49;56;39;60;62;76;62
2;48;38;39;59;60;61;61
2;45;33;34;57;61;58;69
2;57;61;49;63;65;74;60
2;55;34;22;33;45;56;75
2;50;47;39;66;74;61;63
2;49;57;59;60;65;63;60
2;51;42;42;60;62;69;60
2;61;42;70;64;66;68;65
2;61;42;32;64;68;70;59
2;59;61;49;63;66;77;63
2;44;54;46;42;51;62;67
2;59;31;41;56;60;62;65
2;63;62;53;61;63;61;59
2;55;50;46;65;68;66;64
2;43;32;48;52;63;63;71
2;49;47;59;63;65;64;67
2;40;45;50;58;62;47;65
2;56;49;47;67;65;71;64
2;57;51;40;67;70;65;64
2;64;61;54;64;62;71;59
2;41;42;38;63;64;81;65
2;52;29;51;61;65;62;63
2;50;38;47;59;66;71;59
2;45;31;41;52;63;63;65
2;39;38;29;47;54;56;71
2;54;39;35;62;65;65;60
2;63;61;58;63;66;68;60
2;41;39;38;61;63;63;64
2;65;53;48;66;68;71;62
2;64;59;57;62;68;60;63
2;46;37;35;66;63;64;62
2;39;39;49;61;62;53;62
2;50;38;44;64;71;63;63
2;36;40;35;49;57;40;65
2;59;53;47;66;70;58;66
2;44;57;31;58;66;69;66
2;47;41;38;60;62;56;67
2;37;42;36;34;48;30;70
2;57;57;63;67;65;82;64
2;70;52;41;51;66;69;63
2;42;45;51;53;58;70;68
2;44;44;36;57;66;69;64
2;52;47;46;56;67;62;65
2;56;33;35;56;62;54;67
2;62;54;58;70;71;87;62
2;57;45;43;65;69;78;56
2;66;57;45;58;64;58;65
2;53;36;35;48;57;67;64
2;46;61;34;65;67;71;64
2;53;59;49;68;69;63;55
2;55;56;58;63;67;73;72
2;56;40;40;65;64;69;63
2;52;53;38;64;66;68;60
2;52;46;36;57;64;66;59
2;69;40;47;66;71;69;63
2;42;48;48;52;64;75;65
2;57;41;47;66;72;75;62
2;61;38;34;69;68;59;63
2;47;56;30;61;66;73;65
2;42;38;40;55;74;53;52
2;61;54;52;61;63;78;62
2;57;59;60;60;64;78;62
2;39;27;26;47;64;59;65
2;45;49;52;56;58;53;68
2;54;45;43;68;56;58;55
2;54;42;59;59;59;59;64
2;32;42;28;48;61;52;59
2;55;33;45;55;66;73;62
2;52;39;47;66;60;51;61
2;53;48;32;57;64;70;66
2;43;39;48;59;69;78;67
2;61;46;43;59;63;68;66
2;46;52;29;21;60;42;51
2;45;57;41;59;64;63;65
2;43;42;44;44;67;77;68
2;46;36;32;56;65;65;62
2;51;44;48;67;67;71;51
2;38;26;25;44;54;59;67
2;54;39;42;49;70;68;64
2;51;49;48;69;67;61;60
2;39;43;45;32;55;56;71
2;64;38;58;61;62;62;75
2;54;32;45;52;62;56;63
2;34;23;35;56;60;60;70
2;50;32;44;65;67;63;62
2;35;43;39;57;63;70;66
2;64;52;44;65;69;71;61
2;55;58;57;69;66;68;61
2;51;43;40;59;60;71;64
2;46;32;39;55;64;80;75
2;51;28;35;58;68;63;64
2;51;47;43;57;61;62;63
2;48;50;46;56;63;63;60
2;45;54;43;59;68;58;62
2;51;32;30;54;58;62;62
2;61;52;58;63;65;64;60
2;52;50;50;66;64;65;59
2;54;42;29;62;66;57;61
2;54;51;40;60;62;54;63
2;57;45;27;43;59;60;61
2;63;37;54;59;62;52;64
2;46;35;37;38;52;59;71
2;54;42;40;56;60;72;64
2;49;52;49;59;64;72;64
2;63;40;50;60;70;57;66
2;69;48;58;60;66;67;64
2;41;38;27;52;65;64;64
2;44;43;40;59;65;33;65
2;53;39;41;55;62;41;66
2;57;47;57;59;63;72;65
2;59;58;56;69;69;66;69
2;53;28;32;62;64;64;63
2;51;42;31;62;64;68;70
2;55;45;39;68;68;83;62
2;38;38;32;56;59;64;67
2;39;48;46;67;70;57;66
2;63;64;54;66;67;61;62
2;46;31;29;54;66;56;63
2;44;36;35;54;63;57;62
2;35;45;34;39;53;46;65
2;57;37;36;58;63;75;63
2;34;30;45;49;59;57;65
2;56;35;43;57;63;76;65
2;46;32;34;54;59;71;62
2;57;52;34;64;65;64;66
2;43;49;38;58;63;64;64
2;57;42;42;58;62;73;62
2;46;49;42;62;71;65;65
2;42;35;45;63;65;78;63
2;46;31;31;56;61;66;66
2;63;55;57;62;65;74;61
2;47;47;45;56;64;64;57
2;38;52;31;53;60;62;64
2;61;35;32;59;62;63;64
2;49;49;32;54;58;33;62
2;39;35;45;46;59;59;56
2;49;42;38;55;61;57;62
2;38;48;46;57;66;71;59
2;37;32;35;60;64;62;60
2;51;39;45;55;58;62;61
2;45;38;41;51;58;58;62
2;45;46;48;62;66;70;70
2;46;48;36;58;64;49;63
2;46;45;53;59;63;76;67
2;49;37;34;64;65;61;59
2;37;51;35;56;61;36;62
2;57;48;39;63;67;68;68
2;56;46;54;54;58;45;63
2;59;50;33;60;63;62;62
2;56;50;40;55;61;62;61
2;41;32;30;47;51;67;63
2;58;49;42;61;65;67;64
2;60;53;45;63;64;59;60
2;53;57;53;60;62;75;58
2;57;38;22;24;55;54;72
2;57;43;52;60;65;69;60
2;65;58;40;65;63;76;60
2;45;39;31;58;59;69;60
2;52;23;33;25;58;50;73
2;46;57;49;62;65;80;60
2;52;38;33;60;62;68;61
2;55;38;36;52;60;70;62
2;37;34;34;49;60;64;63
2;40;26;35;58;63;53;64
2;49;54;47;66;68;81;63
2;52;45;33;61;59;73;54
2;52;38;35;57;63;57;61
2;65;58;59;65;62;62;65
2;43;50;43;61;64;62;57
2;43;36;38;54;60;53;57
2;52;51;50;56;62;63;55
2;51;38;32;55;65;69;59
2;40;41;37;59;64;66;61
2;48;52;42;54;72;51;59
2;45;40;38;58;62;69;59
2;58;57;49;52;61;68;62
2;45;39;43;61;66;59;55
2;35;48;42;59;68;72;62
2;49;56;58;64;69;66;59
2;47;58;34;63;64;67;62
2;38;41;34;55;61;65;63
2;49;48;41;51;59;83;68
2;43;50;45;52;60;47;66
2;56;49;30;54;64;73;52
2;41;49;32;59;72;63;58
2;58;61;59;60;67;70;59
2;47;42;42;55;66;58;64
2;54;36;40;55;54;54;56
2;39;40;47;59;61;66;61
2;55;38;51;61;65;58;56
2;45;28;30;59;61;53;58
2;54;32;25;54;64;55;63
2;35;36;37;53;63;62;62
2;49;38;44;60;63;65;63
2;50;37;36;60;66;58;53
2;52;30;44;63;68;57;56
2;30;37;24;53;60;55;68
2;58;36;31;57;59;63;61
2;52;29;26;40;59;56;61
2;52;46;34;49;58;63;58
2;21;19;27;29;55;42;66
2;36;32;28;57;60;52;62
2;38;36;40;55;62;60;62
2;48;32;34;51;55;78;63
2;46;32;29;51;59;63;60
2;37;42;25;49;55;62;65
2;45;45;33;59;62;63;66
2;50;33;44;55;57;67;62
2;48;45;43;60;60;79;63
2;42;58;42;54;60;72;65
2;59;46;53;63;64;76;64
2;46;52;54;60;64;66;64
2;40;35;26;43;59;51;63
2;39;32;33;53;64;70;57
2;59;37;42;63;66;72;53
2;53;33;28;57;61;66;58
2;49;46;42;62;67;68;59
2;55;48;42;59;59;60;58
2;42;44;41;58;62;52;60
2;39;35;28;32;37;30;69
2;38;37;32;48;62;63;62
2;40;44;32;52;58;66;63
2;52;45;45;51;58;51;59
2;48;32;36;59;65;69;60
2;43;33;31;52;58;59;67
2;52;45;32;54;61;68;60
2;51;49;46;66;67;92;55
2;61;50;59;58;59;81;61
2;40;30;39;53;62;65;66
2;50;43;34;56;64;67;58
2;61;39;31;42;64;56;62
2;42;28;28;47;56;61;58
2;51;41;43;64;65;65;64
2;48;34;48;53;51;61;65
2;37;30;28;45;59;50;60
2;39;30;35;54;63;57;63
2;54;55;39;61;69;52;68
2;47;40;39;58;60;59;58
2;37;48;39;52;58;30;63
2;54;42;16;51;57;69;54
2;46;30;28;57;65;59;60
2;52;39;39;53;58;59;62
2;70;50;65;61;67;56;59
2;37;37;35;58;59;65;55
2;42;38;35;48;61;62;64
2;42;32;35;63;66;55;60
2;42;36;37;46;53;68;64
2;55;45;45;66;67;72;54
2;59;45;55;55;56;76;64
2;56;40;44;61;62;66;60
2;28;23;28;47;60;70;63
2;46;37;37;38;59;63;62
2;48;39;28;56;60;64;54
2;61;39;41;48;59;57;62
2;59;27;28;49;60;54;58
2;56;48;45;60;61;66;62
2;46;37;38;63;66;56;61
2;50;53;41;51;61;55;58
2;46;35;37;52;60;58;57
2;48;48;45;53;59;61;64
2;52;44;36;57;61;67;57
2;34;30;34;50;52;62;68
2;42;42;34;57;50;60;59
2;45;38;44;61;64;73;55
2;50;37;43;65;67;70;49
2;55;51;50;65;67;63;51
2;35;42;36;48;52;75;60
2;53;37;42;47;59;66;59
2;30;29;28;46;51;54;58
2;51;40;28;59;59;78;62
2;36;38;33;56;55;60;61
2;38;44;37;54;58;64;61
2;47;38;31;55;59;67;59
2;36;39;36;56;56;53;60
2;44;38;39;58;59;62;46
2;52;51;56;62;61;61;58
2;39;30;27;55;63;59;58
2;44;31;45;53;59;68;58
2;49;41;43;62;58;60;58
2;45;44;35;58;62;76;55
2;44;44;33;53;55;66;55
2;48;39;45;60;58;54;63
2;38;31;36;50;58;78;57
2;48;33;29;58;65;64;63
2;50;43;35;55;56;57;49
2;41;41;31;52;64;73;58
2;44;34;36;50;56;48;62
2;50;34;38;53;59;52;58
2;41;40;36;65;60;63;62
2;34;48;39;59;63;67;58
2;42;40;34;52;56;74;57
2;57;58;54;64;63;68;62
2;36;24;22;53;58;72;59
2;53;45;27;57;60;62;58
2;40;45;29;54;65;68;49
2;53;38;27;60;62;89;59
2;47;34;35;62;61;58;64
2;56;52;52;48;62;66;63
2;34;39;47;55;60;60;59
2;41;44;36;61;63;67;62
2;51;39;40;60;58;61;56
2;44;37;39;61;55;76;61
2;61;53;59;61;58;70;62
2;43;31;34;52;56;46;62
2;59;39;45;56;58;71;57
2;44;39;33;54;55;74;62
2;35;44;45;57;61;79;57
2;45;38;33;49;57;56;56
2;35;36;31;60;57;75;57
2;50;33;48;59;61;73;52
2;39;30;43;57;63;65;39
2;46;37;39;57;55;50;58
2;52;35;34;58;60;55;58
2;54;38;42;57;60;79;49
2;44;36;43;60;61;71;56
2;52;37;36;54;59;64;62
2;39;44;30;45;59;54;61
2;45;28;29;57;59;53;59
2;40;41;37;58;59;68;54
2;38;56;51;42;55;63;54
2;41;29;33;53;64;65;57
2;54;40;38;51;57;69;62
2;34;51;53;46;59;55;56
2;54;40;41;60;63;60;56
2;45;25;25;49;54;56;54
2;38;28;29;49;54;66;55
2;42;31;41;42;53;72;60
2;57;44;47;57;60;64;58
2;45;55;45;64;61;65;56
2;49;34;33;54;59;50;59
2;49;51;25;45;55;58;61
2;42;29;32;54;63;56;52
2;36;31;45;49;61;59;56
2;38;38;28;57;64;59;56
2;45;34;30;54;61;62;56
2;53;37;34;59;61;53;58
2;62;54;43;61;61;72;58
2;42;36;45;59;59;60;52
2;36;34;39;48;55;63;64
2;63;57;60;63;61;63;57
2;45;31;28;56;61;56;50
2;45;34;33;52;56;58;53
2;46;39;43;63;62;71;62
2;47;26;27;42;45;57;59
2;51;56;40;60;60;57;55
2;66;55;43;57;58;62;50
2;57;60;47;62;59;66;55
2;47;38;37;52;61;69;60
2;47;52;38;60;64;62;57
2;42;38;34;59;58;57;53
2;52;55;45;56;57;62;57
2;43;37;38;57;61;49;51
2;48;35;41;63;60;70;55
2;48;39;36;52;58;59;53
2;44;37;38;60;65;33;56
2;49;43;41;57;62;63;52
2;65;57;25;52;61;56;46
2;44;37;32;54;59;56;53
2;42;36;43;55;56;57;57
2;39;34;40;56;64;59;52
2;40;39;32;53;54;52;55
2;40;32;29;59;62;67;54
2;39;26;34;53;57;66;66
2;41;40;41;57;60;57;59
2;45;42;40;54;57;77;52
2;45;38;38;64;62;54;58
2;62;60;55;60;63;72;60
2;50;58;47;64;62;73;55
2;53;42;28;52;55;54;57
2;42;25;25;53;58;66;59
2;48;33;32;51;61;65;59
2;42;26;33;57;58;60;52
2;40;32;36;49;54;63;56
2;43;30;29;52;57;67;52
2;39;25;34;48;57;70;54
2;47;23;28;52;56;73;58
2;42;33;44;45;52;51;58
2;39;32;33;48;59;68;54
2;46;55;38;59;59;54;64
2;41;30;29;51;56;73;57
2;38;32;35;47;55;76;52
2;45;40;38;52;58;59;54
2;44;28;28;53;56;64;52
2;62;50;54;57;64;50;53
2;48;41;51;60;58;61;54
2;48;15;23;59;63;43;54
2;49;32;35;54;57;61;57
2;41;40;37;55;57;51;46
2;49;34;32;60;60;54;47
2;43;38;31;49;53;74;57
2;40;46;34;58;60;75;54
2;48;30;32;51;55;58;58
2;42;37;46;52;58;66;59
2;48;29;27;53;58;66;53
2;43;32;42;56;57;65;56
2;48;30;29;53;52;65;44
2;41;33;31;45;54;54;58
2;38;34;27;51;61;59;56
2;43;24;20;53;57;45;56
2;48;32;28;54;57;58;57
2;45;38;34;59;57;53;51
2;48;42;39;57;58;64;52
2;49;37;33;56;58;56;54
2;38;34;34;53;60;80;68
2;52;35;31;47;55;63;53
2;40;30;37;46;56;59;48
2;37;54;33;60;64;56;48
2;48;51;45;53;58;63;50
2;50;31;28;58;63;61;49
2;42;30;30;40;44;61;52
2;56;31;30;52;48;80;57
2;46;37;37;57;55;55;47
2;41;31;32;55;57;57;53
2;34;29;26;54;54;52;56
2;46;39;38;50;54;62;55
2;41;28;31;49;50;63;49
2;38;35;31;55;60;62;55
2;49;38;41;57;55;52;54
2;43;40;30;57;58;53;53
2;46;40;44;53;54;55;46
2;55;35;32;60;58;67;45
2;33;28;32;46;59;60;48
2;53;51;60;59;63;77;56
2;25;21;22;36;43;45;56
2;41;26;28;44;52;54;48
2;46;32;46;60;47;56;49
2;45;35;39;46;49;73;50
2;32;22;29;38;49;48;54
2;40;30;42;52;55;40;50
2;57;44;34;55;55;60;52
2;41;32;32;53;57;58;50
2;39;31;29;59;62;79;48
2;40;32;32;51;55;53;54
2;38;27;32;49;53;61;58
2;42;31;36;54;55;63;52
2;39;31;38;53;48;56;44
2;50;48;42;53;55;65;45
2;33;34;38;45;54;52;51
2;36;29;33;48;54;62;49
2;44;32;35;50;48;56;51
2;43;30;43;49;53;60;45
2;48;40;37;60;59;51;55
2;43;29;30;51;53;57;45
2;40;44;34;50;42;76;55
2;55;33;33;48;53;61;58
2;45;32;36;49;54;62;47
2;46;35;40;49;54;53;38
2;24;22;28;26;38;63;63
2;43;31;25;43;55;69;52
2;51;48;45;62;61;61;52
2;42;32;33;54;52;49;53
2;35;39;48;41;54;57;53
2;43;35;35;44;48;58;50
2;52;37;40;56;55;76;50
2;41;31;26;44;49;57;49
2;39;30;31;45;47;52;40
2;39;36;32;43;51;57;45
2;36;39;37;52;55;59;47
2;39;30;28;45;56;63;42
2;33;30;29;40;53;67;45
2;36;33;29;47;43;58;49
2;43;32;28;53;49;57;46
2;40;29;31;46;62;77;52
2;40;31;31;53;48;58;49
2;48;43;41;50;45;67;55
2;34;33;44;54;50;64;46
2;36;31;28;50;46;57;43
2;37;30;32;47;53;54;44
2;42;31;32;52;54;55;47
2;39;25;28;46;49;52;42
2;42;28;25;52;46;72;50
2;39;36;34;43;49;61;38
2;40;34;31;44;52;61;42
2;39;27;31;46;40;78;47
2;37;26;30;45;43;67;47
2;32;28;33;48;47;70;42
2;38;39;25;45;44;60;40
2;35;33;27;42;43;53;48
2;39;36;26;44;45;56;44
1;76;80;76;86;88;79;28
1;72;80;75;86;86;94;26
1;58;88;76;74;78;68;36
1;76;79;86;78;83;70;60
1;78;78;83;87;85;83;45
1;73;77;74;78;81;72;33
1;48;78;77;82;78;83;35
1;42;72;73;78;76;78;31
1;78;72;82;84;81;74;30
1;66;70;76;77;78;79;48
1;71;72;75;78;78;88;28
1;68;68;66;83;76;77;23
1;67;70;67;77;77;72;55
1;66;65;60;78;77;88;25
1;66;68;66;80;78;91;16
1;66;65;52;76;77;87;33
1;55;72;61;77;76;85;27
1;61;77;38;77;75;80;28
1;65;71;70;76;77;55;28
1;67;73;66;72;72;69;55
1;54;69;60;74;71;70;49
1;65;72;70;74;71;88;25
1;68;68;70;75;74;72;41
1;52;67;64;74;74;83;29
1;45;70;64;65;63;87;16
1;65;68;49;68;69;78;13
1;59;63;55;72;70;91;45
1;53;70;65;67;66;82;35
1;53;65;52;70;67;89;16
1;48;71;56;67;69;80;33
1;66;67;60;71;68;65;29
1;66;64;58;72;68;86;43
1;58;58;61;73;68;86;39
1;58;64;56;72;71;65;25
1;52;62;58;54;58;69;29
1;60;63;58;73;70;78;35
1;61;64;67;68;73;77;19
1;59;61;63;65;67;70;23
1;64;67;58;68;61;66;19
1;56;62;50;67;63;82;28
1;49;65;49;67;66;59;46
1;34;63;57;67;65;76;12
1;46;66;66;67;68;82;18
1;46;64;41;71;68;76;48
1;38;63;68;61;64;69;56
1;51;64;57;69;67;81;22
1;53;59;56;60;67;46;23
1;50;54;57;70;66;73;15
1;60;70;51;65;64;67;15
1;55;65;62;59;60;71;36
1;40;64;53;67;65;75;16
1;39;65;55;65;64;64;19
1;64;63;54;66;65;67;23
1;47;60;61;61;62;78;22
1;36;61;58;73;61;77;20
1;30;60;55;62;61;70;18
1;45;61;50;60;62;79;20
1;59;50;35;65;68;89;32
1;58;56;70;62;61;70;16
1;57;60;58;61;60;75;10
1;54;48;47;67;62;90;19
1;66;55;45;64;66;64;62
1;41;65;53;51;50;54;26
1;52;55;48;61;60;64;14
1;49;54;49;56;60;66;18
1;35;48;41;63;61;72;30
1;49;62;47;53;58;57;11
1;35;54;51;59;60;81;11
1;50;58;34;55;55;69;40
1;41;56;39;64;61;94;21
1;42;49;54;64;52;59;15
1;28;50;49;56;53;64;37
1;45;55;50;52;55;55;10
1;30;49;43;46;45;52;18
1;72;69;90;90;90;90;78
1;64;80;74;86;87;66;78
1;75;57;71;82;85;80;78
1;74;73;75;85;86;78;77
1;62;74;71;88;88;89;75
1;67;75;62;77;81;75;76
1;70;69;72;79;83;79;80
1;75;72;68;81;83;76;83
1;83;78;84;88;89;80;66
1;85;72;81;79;85;62;50
1;65;66;73;89;89;79;82
1;63;64;59;77;82;69;80
1;67;74;70;79;86;84;80
1;65;69;59;78;82;76;84
1;78;75;86;84;90;86;65
1;82;70;78;83;85;77;72
1;73;60;69;80;84;81;73
1;74;71;65;77;82;79;86
1;75;78;83;79;84;77;71
1;63;68;59;76;78;66;81
1;86;62;76;76;79;69;79
1;67;59;59;86;84;83;73
1;67;60;59;85;83;87;76
1;70;60;61;76;81;73;81
1;76;55;73;78;82;77;72
1;78;69;58;84;84;81;72
1;60;66;48;74;78;49;80
1;74;72;72;84;85;78;64
1;66;64;60;78;79;68;80
1;46;63;53;74;76;60;83
1;77;72;68;83;84;82;62
1;71;76;74;75;80;71;63
1;76;67;73;77;80;66;72
1;73;62;64;81;82;76;61
1;64;60;69;75;78;67;75
1;77;67;75;78;80;70;80
1;61;73;68;67;82;47;74
1;80;68;69;78;82;68;66
1;72;60;69;76;79;68;70
1;63;59;43;77;82;78;72
1;76;73;78;76;81;67;71
1;65;62;67;82;81;75;77
1;73;70;60;83;82;78;67
1;78;74;72;81;81;78;68
1;68;68;67;78;81;64;66
1;78;58;67;80;82;78;73
1;75;59;71;77;77;77;74
1;76;68;65;78;81;82;69
1;54;66;69;80;79;70;75
1;76;70;65;73;81;76;72
1;83;68;82;80;80;86;75
1;73;67;59;74;76;62;63
1;77;66;66;77;78;80;76
1;68;68;61;81;82;65;71
1;75;70;68;77;80;75;75
1;50;63;31;70;77;57;79
1;70;69;78;76;78;52;65
1;67;57;57;78;80;75;69
1;67;61;39;72;79;72;72
1;47;60;75;66;75;41;80
1;72;62;69;79;79;77;70
1;68;72;35;69;72;67;78
1;65;45;60;76;77;75;80
1;75;69;64;82;77;67;78
1;77;71;78;79;80;81;61
1;58;62;72;72;82;70;62
1;64;56;28;73;79;67;77
1;68;65;68;75;75;72;78
1;62;63;54;82;81;73;57
1;65;54;50;77;80;73;69
1;74;54;77;77;78;78;73
1;64;39;46;76;80;78;77
1;62;40;56;67;75;58;79
1;68;58;53;76;81;68;73
1;72;68;64;78;80;63;64
1;44;72;32;70;73;57;77
1;68;54;69;70;74;70;74
1;74;64;68;74;74;69;65
1;76;66;73;75;74;73;70
1;74;64;63;78;79;77;64
1;68;65;60;74;77;75;70
1;72;59;68;78;78;76;70
1;64;58;55;72;75;66;76
1;72;65;63;73;78;90;77
1;60;64;38;74;76;76;76
